Canada;Cars/light trucks;Total final energy use (PJ)                                                 ;938,07;980,95;998,80;999,43;1030,90;1038,41;1047,20;1058,47;834,35;849,06
Canada;Motorcycles;Total final energy use (PJ)                                                       ;2,35;3,13;5,05;5,41;5,49;5,45;5,47;5,63;4,52;5,31
Canada;Buses;Total final energy use (PJ)                                                             ;47,85;53,19;56,93;53,35;49,55;45,82;47,79;49,77;30,58;29,60
Canada;Total freight transport;Total final energy use (PJ)                                           ;863,24;988,89;1102,28;1058,62;1023,20;1073,57;1114,93;1125,04;961,12;1031,84
Canada;Freight trucks;Total final energy use (PJ)                                                    ;675,29;782,21;903,96;899,43;878,83;912,14;948,28;948,18;800,96;865,49
Canada;Total road;Total final energy use (PJ)                                                        ;1663,56;1819,48;1964,74;1957,61;1964,77;2001,83;2048,74;2062,05;1670,41;1749,45
Canada;Total trains;Total final energy use (PJ)                                                      ;80,26;80,06;79,44;86,14;79,14;90,59;92,52;93,21;86,62;85,52
Canada;Total airplanes;Total final energy use (PJ)                                                   ;228,07;245,17;217,50;261,63;268,95;290,27;325,33;326,98;155,93;167,70
Canada;Total ships;Total final energy use (PJ)                                                       ;102,82;121,68;116,20;69,64;61,47;66,29;68,69;78,55;65,58;67,74
Czech Republic;Total passenger and freight transport;Motor gasoline (PJ)                             ;80,45;88,98;80,22;67,97;69,42;71,85;72,02;72,36;63,91;66,12
Czech Republic;Total passenger and freight transport;Diesel and light fuel oil (PJ)                  ;81,04;139,18;152,21;174,89;182,65;190,07;190,71;190,90;185,65;189,53
Czech Republic;Total passenger and freight transport;LPG (PJ)                                        ;3,02;3,62;3,68;5,10;5,21;4,85;4,39;3,83;3,24;3,28
Czech Republic;Total passenger and freight transport;Heavy fuel oil (PJ)                             ;0;0;0;0;0;0;0;0;0;0
Czech Republic;Total passenger and freight transport;Jet fuel and aviation gasoline (PJ)             ;1,59;1,16;1,17;1,47;1,65;1,70;1,43;1,98;1,73;2,04
Czech Republic;Total passenger and freight transport;Gas (PJ)                                        ;0,08;0,11;0,38;1,67;2,28;2,60;2,79;2,86;3,12;3,46
Czech Republic;Total passenger and freight transport;Electricity (PJ)                                ;4,60;4,39;5,73;5,65;5,78;5,91;6,10;6,18;5,68;5,11
Czech Republic;Total passenger and freight transport;Coal and coal products (PJ)                     ;0,04;0,03;0,03;0,03;0,04;0,03;0,03;0,01;0,01;0,01
Czech Republic;Total passenger and freight transport;Other sources (PJ)                              ;0;0;0;0;0;0;0;0;0;0
Czech Republic;Total passenger and freight transport;Total final energy use (PJ)                     ;170,81;237,47;243,43;256,78;267,02;277,01;277,47;278,14;263,34;269,55
Czech Republic;Total passenger transport;Total final energy use (PJ)                                 ;122,41;165,93;172,64;177,59;184,65;189,40;189,48;191,36;181,17;190,99
Czech Republic;Cars/light trucks;Total final energy use (PJ)                                         ;100,71;134,78;141,29;145,92;151,70;156,49;156,54;161,44;156,21;164,17
Czech Republic;Motorcycles;Total final energy use (PJ)                                               ;..;..;..;..;..;..;..;..;..;..
Czech Republic;Buses;Total final energy use (PJ)                                                     ;15,63;25,75;24,90;25,05;26,21;26,12;26,21;22,45;17,80;20,57
Czech Republic;Total freight transport;Total final energy use (PJ)                                   ;48,41;71,54;70,79;79,20;82,37;87,61;88,00;86,78;82,17;78,56
Czech Republic;Freight trucks;Total final energy use (PJ)                                            ;43,86;67,55;66,44;75,16;78,42;83,43;83,62;82,63;78,89;75,20
Czech Republic;Total road;Total final energy use (PJ)                                                ;160,20;228,07;232,63;246,13;256,33;266,05;266,37;266,52;252,90;259,94
Czech Republic;Total trains;Total final energy use (PJ)                                              ;8,81;8,02;9,46;9,05;8,88;9,09;9,55;9,42;8,54;7,39
Czech Republic;Total airplanes;Total final energy use (PJ)                                           ;1,59;1,16;1,17;1,47;1,65;1,70;1,43;1,98;1,73;2,04
Czech Republic;Total ships;Total final energy use (PJ)                                               ;0,21;0,21;0,17;0,13;0,17;0,17;0,13;0,21;0,17;0,18
Denmark;Total passenger and freight transport;Motor gasoline (PJ)                                    ;88,95;82,11;67,73;57,46;56,33;56,61;56,78;56,83;50,91;52,19
Denmark;Total passenger and freight transport;Diesel and light fuel oil (PJ)                         ;72,70;89,27;101,34;108,29;109,43;110,99;114,60;112,23;103,80;104,85
Denmark;Total passenger and freight transport;LPG (PJ)                                               ;0,43;0,32;0;0;0;0;0;0;0;0
Denmark;Total passenger and freight transport;Heavy fuel oil (PJ)                                    ;1,50;1,38;0,85;0,04;0;0;0;0,21;0,43;0,84
Denmark;Total passenger and freight transport;Jet fuel and aviation gasoline (PJ)                    ;1,91;1,44;1,96;1,42;1,47;1,40;1,33;1,33;0,72;0,77
Denmark;Total passenger and freight transport;Gas (PJ)                                               ;0;0;0;0,08;0,14;0,27;0,33;0,33;0,33;0,37
Denmark;Total passenger and freight transport;Electricity (PJ)                                       ;1,25;1,35;1,45;1,43;1,50;1,47;1,45;1,48;1,53;1,63
Denmark;Total passenger and freight transport;Coal and coal products (PJ)                            ;0;0;0;0;0;0;0;0;0;0
Denmark;Total passenger and freight transport;Other sources (PJ)                                     ;0;0;1,07;2,34;2,35;2,34;2,31;2,36;3,77;3,89
Denmark;Total passenger and freight transport;Total final energy use (PJ)                            ;166,74;175,87;174,41;171,05;171,23;173,07;176,80;174,77;161,48;164,52
Denmark;Total passenger transport;Total final energy use (PJ)                                        ;109,76;108,86;111,96;118,19;118,83;119,86;121,92;120,94;109,60;111,72
Denmark;Cars/light trucks;Total final energy use (PJ)                                                ;95,56;95,40;98,50;105,16;105,53;106,45;108,54;107,84;98,79;100,24
Denmark;Motorcycles;Total final energy use (PJ)                                                      ;0,82;0,80;0,78;0,82;0,80;0,80;0,80;0,79;0,80;0,82
Denmark;Buses;Total final energy use (PJ)                                                            ;8,66;8,19;7,56;7,73;7,91;8,21;8,42;8,09;7,03;7,39
Denmark;Total freight transport;Total final energy use (PJ)                                          ;56,98;67,01;62,44;52,86;52,40;53,22;54,88;53,83;51,88;52,80
Denmark;Freight trucks;Total final energy use (PJ)                                                   ;48,63;57,53;54,33;45,50;45,69;46,74;48,35;47,12;45,05;45,42
Denmark;Total road;Total final energy use (PJ)                                                       ;153,67;161,92;161,18;159,21;159,94;162,19;166,10;163,85;151,68;153,87
Denmark;Total trains;Total final energy use (PJ)                                                     ;4,32;4,47;4,74;4,78;4,93;4,76;4,48;4,51;4,18;4,12
Denmark;Total airplanes;Total final energy use (PJ)                                                  ;1,91;1,44;1,96;1,42;1,47;1,40;1,33;1,33;0,72;0,77
Denmark;Total ships;Total final energy use (PJ)                                                      ;6,84;8,04;6,53;5,64;4,90;4,71;4,89;5,09;4,91;5,76
Estonia;Total passenger and freight transport;Motor gasoline (PJ)                                    ;12,28;12,67;12,29;10,18;10,73;11,22;11,60;11,75;9,24;8,54
Estonia;Total passenger and freight transport;Diesel and light fuel oil (PJ)                         ;10,69;16,96;18,98;21,21;21,30;21,88;22,52;22,27;22,57;24,98
Estonia;Total passenger and freight transport;LPG (PJ)                                               ;0,03;0,06;0,10;0,23;0,26;0,31;0,37;0,44;0,43;0,44
Estonia;Total passenger and freight transport;Heavy fuel oil (PJ)                                    ;0;0;0;0;0;0;0;0;0;0
Estonia;Total passenger and freight transport;Jet fuel and aviation gasoline (PJ)                    ;0,04;0,11;0,04;0,06;0,05;0,05;0,06;0,05;0,05;0,08
Estonia;Total passenger and freight transport;Gas (PJ)                                               ;0;0;0;0,12;0,17;0,20;0,30;0,39;0,65;0,72
Estonia;Total passenger and freight transport;Electricity (PJ)                                       ;0,06;0,05;0,13;0,11;0,10;0,10;0,10;0,10;0,09;0,11
Estonia;Total passenger and freight transport;Coal and coal products (PJ)                            ;0;0;0;0;0;0;0;0;0;0
Estonia;Total passenger and freight transport;Other sources (PJ)                                     ;0;0;0;0;0;0;0;0,22;0,32;0,49
Estonia;Total passenger and freight transport;Total final energy use (PJ)                            ;23,10;29,86;31,54;31,91;32,61;33,76;34,94;35,23;33,34;35,36
Estonia;Total passenger transport;Total final energy use (PJ)                                        ;..;..;..;..;..;..;..;..;..;..
Estonia;Cars/light trucks;Total final energy use (PJ)                                                ;..;..;..;..;..;..;..;..;..;..
Estonia;Motorcycles;Total final energy use (PJ)                                                      ;..;..;..;..;..;..;..;..;..;..
Estonia;Buses;Total final energy use (PJ)                                                            ;..;..;..;..;..;..;..;..;..;..
Estonia;Total freight transport;Total final energy use (PJ)                                          ;..;..;..;..;..;..;..;..;..;..
Estonia;Freight trucks;Total final energy use (PJ)                                                   ;..;..;..;..;..;..;..;..;..;..
Estonia;Total road;Total final energy use (PJ)                                                       ;20,87;27,57;28,98;30,74;31,67;32,72;33,95;34,22;32,37;34,39
Estonia;Total trains;Total final energy use (PJ)                                                     ;1,89;1,84;2,18;0,86;0,68;0,71;0,66;0,73;0,65;0,64
Estonia;Total airplanes;Total final energy use (PJ)                                                  ;0,04;0,11;0,04;0,06;0,05;0,05;0,06;0,05;0,05;0,08
Estonia;Total ships;Total final energy use (PJ)                                                      ;0,30;0,34;0,34;0,26;0,21;0,28;0,27;0,23;0,27;0,25
Finland;Total passenger and freight transport;Motor gasoline (PJ)                                    ;72,60;75,92;65,86;59,72;59,45;57,90;57,29;56,24;52,76;54,03
Finland;Total passenger and freight transport;Diesel and light fuel oil (PJ)                         ;81,06;90,58;104,19;106,56;109,75;111,58;113,38;111,40;104,30;108,25
Finland;Total passenger and freight transport;LPG (PJ)                                               ;0;0;0;0;0;0;0;0;0;0
Finland;Total passenger and freight transport;Heavy fuel oil (PJ)                                    ;2,20;1,71;1,71;0,45;0,45;0,41;0,43;0,43;0,31;0,23
Finland;Total passenger and freight transport;Jet fuel and aviation gasoline (PJ)                    ;5,16;4,30;3,27;2,54;2,58;2,67;2,93;2,80;1,21;1,08
Finland;Total passenger and freight transport;Gas (PJ)                                               ;0;0,11;0,20;0,16;0,24;0,31;0,39;0,64;1,05;1,12
Finland;Total passenger and freight transport;Electricity (PJ)                                       ;1,93;2,33;2,66;2,54;2,55;2,79;3,04;3,09;3,07;3,34
Finland;Total passenger and freight transport;Coal and coal products (PJ)                            ;0;0;0;0;0;0;0;0;0;0
Finland;Total passenger and freight transport;Other sources (PJ)                                     ;0;0,01;0,05;0,10;0,10;0,10;0,09;0,08;0,06;0,06
Finland;Total passenger and freight transport;Total final energy use (PJ)                            ;162,96;174,95;177,95;172,07;175,12;175,76;177,54;174,67;162,76;168,11
Finland;Total passenger transport;Total final energy use (PJ)                                        ;100,12;108,08;107,70;105,19;105,39;104,44;104,17;102,61;93,93;93,46
Finland;Cars/light trucks;Total final energy use (PJ)                                                ;82,63;90,97;91,03;89,76;89,89;88,73;88,15;86,95;80,79;80,68
Finland;Motorcycles;Total final energy use (PJ)                                                      ;0,79;1,09;1,45;1,69;1,71;1,71;1,66;1,61;1,57;1,56
Finland;Buses;Total final energy use (PJ)                                                            ;8,02;8,09;7,91;7,57;7,83;7,90;7,78;7,61;6,61;6,33
Finland;Total freight transport;Total final energy use (PJ)                                          ;62,84;66,87;70,24;66,88;69,72;71,32;73,37;72,06;68,84;74,65
Finland;Freight trucks;Total final energy use (PJ)                                                   ;55,37;59,71;63,06;61,15;63,98;65,24;67,22;65,95;64,03;69,80
Finland;Total road;Total final energy use (PJ)                                                       ;146,81;159,86;163,46;160,18;163,41;163,57;164,81;162,12;153,00;158,36
Finland;Total trains;Total final energy use (PJ)                                                     ;3,99;4,06;4,03;3,46;3,42;3,63;3,85;3,74;3,51;3,41
Finland;Total airplanes;Total final energy use (PJ)                                                  ;5,16;4,30;3,27;2,54;2,58;2,67;2,93;2,80;1,21;1,08
Finland;Total ships;Total final energy use (PJ)                                                      ;7,00;6,72;7,19;5,89;5,70;5,89;5,96;6,02;5,05;5,27
France;Total passenger and freight transport;Motor gasoline (PJ)                                     ;567,90;444,75;328,94;269,36;273,93;284,99;293,23;306,78;271,95;301,25
France;Total passenger and freight transport;Diesel and light fuel oil (PJ)                          ;1051,96;1175,52;1271,78;1295,13;1290,15;1291,44;1267,89;1235,33;1043,54;1102,09
France;Total passenger and freight transport;LPG (PJ)                                                ;9,96;6,41;5,28;3,73;3,31;2,94;2,66;2,41;1,62;2,27
France;Total passenger and freight transport;Heavy fuel oil (PJ)                                     ;3,80;3,88;3,16;0,85;0,55;0,54;0,60;0,47;0,33;0,41
France;Total passenger and freight transport;Jet fuel and aviation gasoline (PJ)                     ;43,11;36,83;33,82;29,55;30,17;30,72;30,95;31,27;15,79;21,22
France;Total passenger and freight transport;Gas (PJ)                                                ;0,05;1,21;2,29;4,16;4,35;4,72;5,55;6,81;8,09;11,39
France;Total passenger and freight transport;Electricity (PJ)                                        ;33,77;35,50;36,13;33,30;32,61;32,57;31,04;30,49;24,97;28,18
France;Total passenger and freight transport;Coal and coal products (PJ)                             ;0;0;0;0;0;0;0;0;0;0
France;Total passenger and freight transport;Other sources (PJ)                                      ;0;0;0;0;0;0;0;0;0;0
France;Total passenger and freight transport;Total final energy use (PJ)                             ;1710,55;1704,09;1681,40;1636,06;1635,08;1647,91;1631,94;1613,57;1366,29;1466,81
France;Total passenger transport;Total final energy use (PJ)                                         ;1078,12;1101,04;1121,02;1090,24;1088,63;1093,70;1072,91;1065,12;874,17;934,10
France;Cars/light trucks;Total final energy use (PJ)                                                 ;958,27;979,87;993,81;968,71;966,39;970,09;950,41;942,52;783,29;829,59
France;Motorcycles;Total final energy use (PJ)                                                       ;13,41;16,40;17,27;17,47;17,60;17,68;17,73;17,66;14,90;15,23
France;Buses;Total final energy use (PJ)                                                             ;28,45;30,49;33,99;35,30;35,50;35,67;35,75;35,42;28,29;31,35
France;Total freight transport;Total final energy use (PJ)                                           ;632,43;603,05;560,38;545,82;546,45;554,21;559,03;548,45;492,12;532,71
France;Freight trucks;Total final energy use (PJ)                                                    ;598,13;576,07;538,43;526,50;528,46;536,53;542,12;532,03;478,45;517,64
France;Total road;Total final energy use (PJ)                                                        ;1598,26;1602,83;1583,50;1547,98;1547,96;1559,96;1546,02;1527,63;1304,93;1393,80
France;Total trains;Total final energy use (PJ)                                                      ;49,23;44,53;43,42;39,47;38,17;38,46;36,28;35,75;29,34;33,19
France;Total airplanes;Total final energy use (PJ)                                                   ;43,11;36,83;33,82;29,55;30,17;30,72;30,95;31,27;15,79;21,22
France;Total ships;Total final energy use (PJ)                                                       ;19,94;19,89;20,66;19,06;18,78;18,78;18,68;18,92;16,23;18,60
Germany;Total passenger and freight transport;Motor gasoline (PJ)                                    ;1281,83;1094,86;933,64;856,51;857,20;869,14;879,53;897,06;804,74;809,72
Germany;Total passenger and freight transport;Diesel and light fuel oil (PJ)                         ;907,07;1034,23;1173,22;1322,75;1362,23;1394,76;1336,95;1333,38;1208,97;1249,45
Germany;Total passenger and freight transport;LPG (PJ)                                               ;0,14;2,35;23,14;19,23;17,94;16,42;16,15;14,60;9,55;9,50
Germany;Total passenger and freight transport;Heavy fuel oil (PJ)                                    ;0;0;0;0;0;0;0;0;0;0
Germany;Total passenger and freight transport;Jet fuel and aviation gasoline (PJ)                    ;58,56;68,21;71,90;59,09;63,21;64,89;63,52;61,04;28,06;23,05
Germany;Total passenger and freight transport;Gas (PJ)                                               ;0,78;3,12;5,80;7,39;6,80;5,99;5,20;5,85;5,91;6,66
Germany;Total passenger and freight transport;Electricity (PJ)                                       ;57,28;47,64;43,81;40,13;39,93;42,48;42,09;41,79;41,52;46,32
Germany;Total passenger and freight transport;Coal and coal products (PJ)                            ;0;0;0;0;0;0;0;0;0;0
Germany;Total passenger and freight transport;Other sources (PJ)                                     ;0,21;1,25;1,79;1,42;0;0;0;0;0;0
Germany;Total passenger and freight transport;Total final energy use (PJ)                            ;2305,87;2251,65;2253,29;2306,52;2347,33;2393,68;2343,44;2353,72;2098,76;2144,70
Germany;Total passenger transport;Total final energy use (PJ)                                        ;1665,35;1630,55;1602,24;1632,01;1659,84;1692,21;1682,35;1689,97;1476,50;1479,81
Germany;Cars/light trucks;Total final energy use (PJ)                                                ;1512,28;1478,06;1454,75;1498,34;1522,41;1545,51;1538,80;1548,01;1385,54;1393,77
Germany;Motorcycles;Total final energy use (PJ)                                                      ;22,50;22,76;20,74;22,55;22,90;17,42;17,39;17,58;15,92;15,60
Germany;Buses;Total final energy use (PJ)                                                            ;36,85;35,15;32,18;32,21;31,61;43,29;43,40;43,87;28,04;27,50
Germany;Total freight transport;Total final energy use (PJ)                                          ;640,51;621,10;651,04;674,51;687,49;701,46;661,10;663,75;622,26;664,89
Germany;Freight trucks;Total final energy use (PJ)                                                   ;581,13;568,19;604,18;628,78;642,89;655,62;619,02;620,65;581,21;621,89
